game_id,season,type,date_time,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id
2723,20122013,R,2013-01-31,2013-01-31T02:30:00Z,22,27,2,1,away win OT,NA,Jobing.com Arena,/api/v1/venues/null,America/Phoenix
2724,20122013,R,2013-01-31,2013-01-31T03:00:00Z,21,23,0,3,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
2725,20122013,R,2013-01-31,2013-01-31T00:00:00Z,8,9,1,5,home win REG,left,Scotiabank Place,/api/v1/venues/null,America/New_York
2726,20122013,R,2013-01-31,2013-01-31T01:00:00Z,16,30,2,3,home win SO,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
2727,20122013,R,2013-02-01,2013-02-01T00:00:00Z,5,3,3,0,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
2728,20122013,R,2013-02-01,2013-02-01T00:00:00Z,2,1,5,4,away win OT,left,Prudential Center,/api/v1/venues/null,America/New_York
2729,20122013,R,2013-02-01,2013-02-01T02:00:00Z,21,20,6,3,away win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
2730,20122013,R,2013-02-01,2013-02-01T00:30:00Z,52,13,3,6,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York
2731,20122013,R,2013-02-01,2013-02-01T03:30:00Z,18,26,2,1,away win SO,right,Staples Center,/api/v1/venues/null,America/Los_Angeles
2732,20122013,R,2013-02-01,2013-02-01T03:30:00Z,22,28,2,3,home win SO,left,HP Pavilion at San Jose,/api/v1/venues/null,America/Los_Angeles
2733,20122013,R,2013-02-01,2013-02-01T00:00:00Z,19,29,4,1,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York
2734,20122013,R,2013-02-01,2013-02-01T00:00:00Z,7,6,7,4,away win REG,left,TD Garden,/api/v1/venues/null,America/New_York
2735,20122013,R,2013-02-01,2013-02-01T00:00:00Z,15,10,2,3,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
2736,20122013,R,2013-02-02,2013-02-02T18:00:00Z,1,5,1,5,home win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York
2737,20122013,R,2013-02-02,2013-02-02T00:30:00Z,19,17,3,5,home win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
2738,20122013,R,2013-02-02,2013-02-02T01:30:00Z,27,25,3,4,home win SO,right,American Airlines Center,/api/v1/venues/null,America/Chicago
2739,20122013,R,2013-02-02,2013-02-02T00:00:00Z,9,12,0,1,home win REG,right,PNC Arena,/api/v1/venues/null,America/New_York
2740,20122013,R,2013-02-02,2013-02-02T20:00:00Z,22,21,1,3,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
2741,20122013,R,2013-02-02,2013-02-02T00:30:00Z,52,14,3,8,home win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York
2742,20122013,R,2013-02-02,2013-02-02T19:00:00Z,7,8,1,6,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
2743,20122013,R,2013-02-02,2013-02-02T03:00:00Z,30,24,1,3,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
2744,20122013,R,2013-02-02,2013-02-02T03:00:00Z,16,23,1,2,home win SO,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
2745,20122013,R,2013-02-02,2013-02-02T00:00:00Z,4,15,2,3,home win REG,right,Verizon Center,/api/v1/venues/null,America/New_York
2746,20122013,R,2013-02-03,2013-02-03T20:00:00Z,1,2,3,0,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York
2747,20122013,R,2013-02-03,2013-02-03T03:00:00Z,16,20,3,2,away win SO,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
2748,20122013,R,2013-02-03,2013-02-03T20:00:00Z,13,7,4,3,away win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York
2749,20122013,R,2013-02-03,2013-02-03T17:30:00Z,5,15,6,3,away win REG,right,Verizon Center,/api/v1/venues/null,America/New_York
2750,20122013,R,2013-02-03,2013-02-03T00:00:00Z,6,10,1,0,away win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
2751,20122013,R,2013-02-03,2013-02-03T03:30:00Z,18,28,2,1,away win SO,left,HP Pavilion at San Jose,/api/v1/venues/null,America/Los_Angeles
2752,20122013,R,2013-02-03,2013-02-03T00:00:00Z,17,29,2,4,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York
2753,20122013,R,2013-02-03,2013-02-03T03:00:00Z,26,24,4,7,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
2754,20122013,R,2013-02-03,2013-02-03T19:00:00Z,9,8,1,2,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
2755,20122013,R,2013-02-03,2013-02-03T00:00:00Z,12,4,3,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
2756,20122013,R,2013-02-03,2013-02-03T00:00:00Z,3,14,3,2,away win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York
2757,20122013,R,2013-02-03,2013-02-03T01:00:00Z,25,27,0,2,home win REG,NA,Jobing.com Arena,/api/v1/venues/null,America/Phoenix
2758,20122013,R,2013-02-05,2013-02-05T03:00:00Z,28,24,1,2,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
2759,20122013,R,2013-02-05,2013-02-05T02:00:00Z,25,21,3,2,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
2760,20122013,R,2013-02-05,2013-02-05T02:00:00Z,30,27,1,2,home win REG,NA,Jobing.com Arena,/api/v1/venues/null,America/Phoenix
2761,20122013,R,2013-02-05,2013-02-05T00:00:00Z,12,10,4,1,away win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
2762,20122013,R,2013-02-05,2013-02-05T02:30:00Z,23,22,3,2,away win OT,left,Rexall Place,/api/v1/venues/null,America/Edmonton
2763,20122013,R,2013-02-06,2013-02-06T00:00:00Z,3,1,1,3,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
2764,20122013,R,2013-02-06,2013-02-06T00:00:00Z,26,29,4,2,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York
2765,20122013,R,2013-02-06,2013-02-06T00:00:00Z,10,15,3,2,away win REG,right,Verizon Center,/api/v1/venues/null,America/New_York
2766,20122013,R,2013-02-06,2013-02-06T01:00:00Z,13,52,2,3,home win OT,right,MTS Centre,/api/v1/venues/null,America/Winnipeg
2767,20122013,R,2013-02-06,2013-02-06T00:30:00Z,20,17,4,1,away win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
2768,20122013,R,2013-02-06,2013-02-06T00:30:00Z,7,9,3,4,home win REG,left,Scotiabank Place,/api/v1/venues/null,America/New_York
2769,20122013,R,2013-02-06,2013-02-06T01:00:00Z,18,19,6,1,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago
2770,20122013,R,2013-02-06,2013-02-06T00:30:00Z,14,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
2771,20122013,R,2013-02-06,2013-02-06T00:00:00Z,5,2,4,2,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York
2772,20122013,R,2013-02-06,2013-02-06T03:30:00Z,16,28,5,3,away win REG,left,HP Pavilion at San Jose,/api/v1/venues/null,America/Los_Angeles
2773,20122013,R,2013-02-07,2013-02-07T02:30:00Z,24,21,3,0,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
2774,20122013,R,2013-02-07,2013-02-07T00:30:00Z,6,8,2,1,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
2775,20122013,R,2013-02-07,2013-02-07T03:00:00Z,25,22,3,2,away win OT,left,Rexall Place,/api/v1/venues/null,America/Edmonton
2776,20122013,R,2013-02-08,2013-02-08T00:00:00Z,8,7,4,5,home win SO,left,First Niagara Center,/api/v1/venues/null,America/New_York
2777,20122013,R,2013-02-08,2013-02-08T00:00:00Z,14,1,2,4,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
2778,20122013,R,2013-02-08,2013-02-08T01:00:00Z,17,19,5,1,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago
2779,20122013,R,2013-02-08,2013-02-08T02:00:00Z,16,27,6,2,away win REG,NA,Jobing.com Arena,/api/v1/venues/null,America/Phoenix
2780,20122013,R,2013-02-08,2013-02-08T00:00:00Z,15,5,2,5,home win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York
2781,20122013,R,2013-02-08,2013-02-08T01:00:00Z,10,52,3,2,away win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg
2782,20122013,R,2013-02-08,2013-02-08T00:00:00Z,2,3,1,4,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
2783,20122013,R,2013-02-08,2013-02-08T01:00:00Z,26,18,0,3,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
2784,20122013,R,2013-02-08,2013-02-08T00:30:00Z,12,9,3,2,away win OT,left,Scotiabank Place,/api/v1/venues/null,America/New_York
2785,20122013,R,2013-02-08,2013-02-08T00:00:00Z,13,4,3,2,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
2786,20122013,R,2013-02-08,2013-02-08T00:00:00Z,20,29,4,3,away win OT,left,Nationwide Arena,/api/v1/venues/null,America/New_York
2787,20122013,R,2013-02-08,2013-02-08T01:00:00Z,23,30,4,1,away win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
2788,20122013,R,2013-02-09,2013-02-09T19:00:00Z,52,9,1,0,away win REG,left,Scotiabank Place,/api/v1/venues/null,America/New_York
2789,20122013,R,2013-02-09,2013-02-09T19:00:00Z,22,17,1,2,home win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
2790,20122013,R,2013-02-09,2013-02-09T18:00:00Z,12,4,3,4,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
2791,20122013,R,2013-02-09,2013-02-09T01:30:00Z,24,25,1,3,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago
2792,20122013,R,2013-02-09,2013-02-09T18:00:00Z,5,1,1,3,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
2793,20122013,R,2013-02-09,2013-02-09T21:00:00Z,27,28,1,0,away win SO,left,HP Pavilion at San Jose,/api/v1/venues/null,America/Los_Angeles
2794,20122013,R,2013-02-10,2013-02-10T00:00:00Z,7,2,3,2,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York
2795,20122013,R,2013-02-10,2013-02-10T23:00:00Z,22,29,3,1,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York
2796,20122013,R,2013-02-10,2013-02-10T17:30:00Z,26,17,2,3,home win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
2797,20122013,R,2013-02-10,2013-02-10T03:00:00Z,20,23,1,5,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
2798,20122013,R,2013-02-10,2013-02-10T00:00:00Z,10,8,6,0,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
2799,20122013,R,2013-02-10,2013-02-10T00:00:00Z,13,15,0,5,home win REG,right,Verizon Center,/api/v1/venues/null,America/New_York
2800,20122013,R,2013-02-10,2013-02-10T01:00:00Z,18,30,1,2,home win OT,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
2801,20122013,R,2013-02-10,2013-02-10T01:00:00Z,24,19,6,5,away win SO,left,Scottrade Center,/api/v1/venues/null,America/Chicago
2802,20122013,R,2013-02-11,2013-02-11T00:00:00Z,6,7,3,1,away win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York
2803,20122013,R,2013-02-11,2013-02-11T00:30:00Z,14,3,1,5,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
2804,20122013,R,2013-02-11,2013-02-11T01:00:00Z,16,18,3,0,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
2805,20122013,R,2013-02-11,2013-02-11T00:30:00Z,1,5,3,1,away win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York
2806,20122013,R,2013-02-12,2013-02-12T00:00:00Z,12,2,6,4,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York
2807,20122013,R,2013-02-12,2013-02-12T00:00:00Z,28,29,2,6,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York
2808,20122013,R,2013-02-12,2013-02-12T02:00:00Z,30,20,2,1,away win SO,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
2809,20122013,R,2013-02-12,2013-02-12T00:00:00Z,4,10,2,5,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
2810,20122013,R,2013-02-12,2013-02-12T01:00:00Z,26,19,4,1,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago
2811,20122013,R,2013-02-12,2013-02-12T02:00:00Z,27,21,3,2,away win OT,right,Pepsi Center,/api/v1/venues/null,America/Denver
2812,20122013,R,2013-02-13,2013-02-13T00:30:00Z,15,13,6,5,away win OT,right,BB&T Center,/api/v1/venues/null,America/New_York
2813,20122013,R,2013-02-13,2013-02-13T00:00:00Z,12,1,4,2,away win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
2814,20122013,R,2013-02-13,2013-02-13T00:30:00Z,7,9,0,2,home win REG,left,Scotiabank Place,/api/v1/venues/null,America/New_York
2815,20122013,R,2013-02-13,2013-02-13T02:30:00Z,25,22,4,1,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
2816,20122013,R,2013-02-13,2013-02-13T00:30:00Z,8,14,4,3,away win SO,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York
2817,20122013,R,2013-02-13,2013-02-13T03:00:00Z,30,23,1,2,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
2818,20122013,R,2013-02-13,2013-02-13T01:00:00Z,28,18,0,1,home win OT,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
2819,20122013,R,2013-02-13,2013-02-13T00:30:00Z,3,6,4,3,away win SO,left,TD Garden,/api/v1/venues/null,America/New_York
2820,20122013,R,2013-02-13,2013-02-13T01:30:00Z,24,16,3,2,away win SO,right,United Center,/api/v1/venues/null,America/Chicago
2821,20122013,R,2013-02-13,2013-02-13T01:00:00Z,4,52,3,2,away win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg
2822,20122013,R,2013-02-14,2013-02-14T00:30:00Z,19,17,4,3,away win OT,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
2823,20122013,R,2013-02-14,2013-02-14T02:30:00Z,25,20,4,7,home win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
2824,20122013,R,2013-02-14,2013-02-14T00:00:00Z,9,5,2,4,home win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York
2825,20122013,R,2013-02-15,2013-02-15T00:00:00Z,2,3,4,3,away win SO,right,Madison Square Garden,/api/v1/venues/null,America/New_York
2826,20122013,R,2013-02-15,2013-02-15T01:00:00Z,27,18,0,3,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
2827,20122013,R,2013-02-15,2013-02-15T01:00:00Z,21,30,4,3,away win SO,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
2828,20122013,R,2013-02-15,2013-02-15T00:30:00Z,8,13,1,0,away win OT,right,BB&T Center,/api/v1/venues/null,America/New_York
2829,20122013,R,2013-02-15,2013-02-15T00:00:00Z,10,12,1,3,home win REG,right,PNC Arena,/api/v1/venues/null,America/New_York
2830,20122013,R,2013-02-15,2013-02-15T00:30:00Z,15,14,4,3,away win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York
2831,20122013,R,2013-02-16,2013-02-16T03:30:00Z,29,26,1,2,home win REG,right,Staples Center,/api/v1/venues/null,America/Los_Angeles
2832,20122013,R,2013-02-16,2013-02-16T01:30:00Z,28,16,1,4,home win REG,right,United Center,/api/v1/venues/null,America/Chicago
2833,20122013,R,2013-02-16,2013-02-16T02:00:00Z,19,20,5,2,away win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
2834,20122013,R,2013-02-16,2013-02-16T00:00:00Z,6,7,2,4,home win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York
2835,20122013,R,2013-02-16,2013-02-16T03:00:00Z,25,23,4,3,away win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
2836,20122013,R,2013-02-16,2013-02-16T20:00:00Z,14,13,6,5,away win OT,right,BB&T Center,/api/v1/venues/null,America/New_York
2837,20122013,R,2013-02-16,2013-02-16T00:00:00Z,5,52,3,1,away win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg
2838,20122013,R,2013-02-16,2013-02-16T00:00:00Z,4,1,3,5,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
2839,20122013,R,2013-02-16,2013-02-16T00:30:00Z,24,17,5,2,away win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
2840,20122013,R,2013-02-17,2013-02-17T00:00:00Z,9,10,0,3,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
2841,20122013,R,2013-02-17,2013-02-17T17:30:00Z,5,7,4,3,away win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York
2842,20122013,R,2013-02-17,2013-02-17T03:00:00Z,21,22,4,6,home win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
2843,20122013,R,2013-02-17,2013-02-17T01:00:00Z,29,27,3,5,home win REG,NA,Jobing.com Arena,/api/v1/venues/null,America/Phoenix
2844,20122013,R,2013-02-17,2013-02-17T23:00:00Z,17,30,2,3,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
2845,20122013,R,2013-02-17,2013-02-17T23:00:00Z,20,25,4,3,away win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago
2846,20122013,R,2013-02-17,2013-02-17T23:00:00Z,15,3,1,2,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
2847,20122013,R,2013-02-17,2013-02-17T00:00:00Z,1,2,1,5,home win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York
2848,20122013,R,2013-02-17,2013-02-17T01:00:00Z,24,18,3,2,away win SO,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
2849,20122013,R,2013-02-17,2013-02-17T00:00:00Z,4,8,1,4,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
2850,20122013,R,2013-02-17,2013-02-17T23:00:00Z,6,52,3,2,away win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg
2851,20122013,R,2013-02-17,2013-02-17T20:30:00Z,26,16,2,3,home win REG,right,United Center,/api/v1/venues/null,America/Chicago
2852,20122013,R,2013-02-18,2013-02-18T20:00:00Z,18,21,5,6,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
2853,20122013,R,2013-02-18,2013-02-18T18:00:00Z,9,1,2,1,away win SO,left,Prudential Center,/api/v1/venues/null,America/New_York
2854,20122013,R,2013-02-18,2013-02-18T02:00:00Z,19,23,4,3,away win SO,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
2855,20122013,R,2013-02-18,2013-02-18T18:00:00Z,4,2,7,0,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York
2856,20122013,R,2013-02-19,2013-02-19T03:00:00Z,29,24,2,3,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
2857,20122013,R,2013-02-19,2013-02-19T00:30:00Z,12,8,0,3,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
2858,20122013,R,2013-02-19,2013-02-19T00:30:00Z,10,13,3,0,away win REG,right,BB&T Center,/api/v1/venues/null,America/New_York
2859,20122013,R,2013-02-19,2013-02-19T02:00:00Z,20,27,0,4,home win REG,NA,Jobing.com Arena,/api/v1/venues/null,America/Phoenix
2860,20122013,R,2013-02-20,2013-02-20T01:00:00Z,17,18,3,4,home win OT,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
2861,20122013,R,2013-02-20,2013-02-20T01:00:00Z,28,19,2,1,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago
2862,20122013,R,2013-02-20,2013-02-20T00:30:00Z,10,14,2,4,home win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York
2863,20122013,R,2013-02-20,2013-02-20T00:00:00Z,52,7,2,1,away win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York
2864,20122013,R,2013-02-20,2013-02-20T00:00:00Z,8,3,3,1,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
2865,20122013,R,2013-02-20,2013-02-20T03:00:00Z,26,22,3,1,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
2866,20122013,R,2013-02-20,2013-02-20T00:30:00Z,2,9,1,3,home win REG,left,Scotiabank Place,/api/v1/venues/null,America/New_York
2867,20122013,R,2013-02-20,2013-02-20T01:30:00Z,23,16,3,4,home win SO,right,United Center,/api/v1/venues/null,America/Chicago
2868,20122013,R,2013-02-21,2013-02-21T03:00:00Z,26,20,3,1,away win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
2869,20122013,R,2013-02-21,2013-02-21T00:30:00Z,4,5,6,5,away win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York
2870,20122013,R,2013-02-21,2013-02-21T03:00:00Z,19,21,0,1,home win OT,right,Pepsi Center,/api/v1/venues/null,America/Denver
2871,20122013,R,2013-02-22,2013-02-22T00:00:00Z,1,15,3,2,away win REG,right,Verizon Center,/api/v1/venues/null,America/New_York
2872,20122013,R,2013-02-22,2013-02-22T01:30:00Z,23,25,4,3,away win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago
2873,20122013,R,2013-02-22,2013-02-22T00:30:00Z,29,17,3,2,away win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
2874,20122013,R,2013-02-22,2013-02-22T00:30:00Z,3,9,2,3,home win SO,left,Scotiabank Place,/api/v1/venues/null,America/New_York
2875,20122013,R,2013-02-22,2013-02-22T00:00:00Z,13,4,5,2,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
2876,20122013,R,2013-02-22,2013-02-22T00:30:00Z,6,14,4,2,away win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York
