,game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,outcome,venue,win_loss,streak
7695,7696,20162017,R,2016-11-24,4,14,2,4,home win REG,Amalie Arena,l,-1
7705,7706,20162017,R,2016-11-25,3,4,3,2,away win REG,Wells Fargo Center,l,-2
7729,7730,20162017,R,2016-11-28,20,4,3,5,home win REG,Wells Fargo Center,w,1
7744,7745,20162017,R,2016-11-30,6,4,2,3,home win SO,Wells Fargo Center,w,2
7751,7752,20162017,R,2016-12-02,4,9,3,2,away win OT,Canadian Tire Centre,w,3
7761,7762,20162017,R,2016-12-03,16,4,1,3,home win REG,Wells Fargo Center,w,4
7771,7772,20162017,R,2016-12-04,4,18,4,2,away win REG,Bridgestone Arena,w,5
7786,7787,20162017,R,2016-12-07,13,4,2,3,home win OT,Wells Fargo Center,w,6
7802,7803,20162017,R,2016-12-09,22,4,5,6,home win REG,Wells Fargo Center,w,7
7808,7809,20162017,R,2016-12-10,25,4,2,4,home win REG,Wells Fargo Center,w,8
7824,7825,20162017,R,2016-12-11,4,17,1,0,away win OT,Joe Louis Arena,w,9
7847,7848,20162017,R,2016-12-15,4,21,4,3,away win REG,Pepsi Center,w,10
7863,7864,20162017,R,2016-12-17,4,25,1,3,home win REG,American Airlines Center,l,-1
7881,7882,20162017,R,2016-12-20,18,4,2,1,away win SO,Wells Fargo Center,l,-2
7896,7897,20162017,R,2016-12-22,15,4,2,3,home win SO,Wells Fargo Center,w,1
7903,7904,20162017,R,2016-12-23,4,1,0,4,home win REG,Prudential Center,l,-1
7933,7934,20162017,R,2016-12-29,4,19,3,6,home win REG,Scottrade Center,l,-2
7948,7949,20162017,R,2016-12-31,4,28,0,2,home win REG,SAP Center at San Jose,l,-3
7964,7965,20162017,R,2017-01-02,4,24,3,4,home win SO,Honda Center,l,-4
7974,7975,20162017,R,2017-01-05,3,4,5,2,away win REG,Wells Fargo Center,l,-5
7989,7990,20162017,R,2017-01-07,14,4,2,4,home win REG,Wells Fargo Center,w,1
8006,8007,20162017,R,2017-01-08,4,29,1,2,home win OT,Nationwide Arena,l,-1
8020,8021,20162017,R,2017-01-11,4,7,1,4,home win REG,KeyBank Center,l,-2
8034,8035,20162017,R,2017-01-13,23,4,4,5,home win SO,Wells Fargo Center,w,1
8037,8038,20162017,R,2017-01-14,4,6,3,6,home win REG,TD Garden,l,-1
8054,8055,20162017,R,2017-01-15,4,15,0,5,home win REG,Verizon Center,l,-2
8103,8104,20162017,R,2017-01-22,1,4,4,1,away win REG,Wells Fargo Center,l,-3
8104,8105,20162017,R,2017-01-22,4,2,3,2,away win OT,Barclays Center,w,1
8127,8128,20162017,R,2017-01-26,4,3,2,0,away win REG,Madison Square Garden,w,2
8138,8139,20162017,R,2017-01-27,10,4,1,2,home win REG,Wells Fargo Center,w,3
8146,8147,20162017,R,2017-02-01,4,12,1,5,home win REG,PNC Arena,l,-1
8160,8161,20162017,R,2017-02-03,8,4,1,3,home win REG,Wells Fargo Center,w,1
8173,8174,20162017,R,2017-02-04,26,4,1,0,away win OT,Wells Fargo Center,l,-1
8189,8190,20162017,R,2017-02-07,19,4,2,0,away win REG,Wells Fargo Center,l,-2
8207,8208,20162017,R,2017-02-10,2,4,3,1,away win REG,Wells Fargo Center,l,-3
8219,8220,20162017,R,2017-02-11,28,4,1,2,home win OT,Wells Fargo Center,w,1
8248,8249,20162017,R,2017-02-16,4,20,1,3,home win REG,Scotiabank Saddledome,l,-1
8254,8255,20162017,R,2017-02-17,4,22,3,6,home win REG,Rogers Place,l,-2
8281,8282,20162017,R,2017-02-20,4,23,3,2,away win REG,Rogers Arena,w,1
8295,8296,20162017,R,2017-02-23,15,4,4,1,away win REG,Wells Fargo Center,l,-1
8313,8314,20162017,R,2017-02-26,4,5,2,4,home win REG,Heinz Field,l,-2
8334,8335,20162017,R,2017-03-01,21,4,0,4,home win REG,Wells Fargo Center,w,1
8340,8341,20162017,R,2017-03-03,13,4,1,2,home win SO,Wells Fargo Center,w,2
8367,8368,20162017,R,2017-03-05,4,15,1,2,home win OT,Verizon Center,l,-1
8377,8378,20162017,R,2017-03-08,4,7,6,3,away win REG,KeyBank Center,w,1
8387,8388,20162017,R,2017-03-10,4,10,2,4,home win REG,Air Canada Centre,l,-1
8400,8401,20162017,R,2017-03-11,4,6,1,2,home win REG,TD Garden,l,-2
8419,8420,20162017,R,2017-03-13,29,4,5,3,away win REG,Wells Fargo Center,l,-3
8433,8434,20162017,R,2017-03-15,5,4,0,4,home win REG,Wells Fargo Center,w,1
8441,8442,20162017,R,2017-03-16,4,1,2,6,home win REG,Prudential Center,l,-1
8466,8467,20162017,R,2017-03-19,12,4,3,4,home win OT,Wells Fargo Center,w,1
8483,8484,20162017,R,2017-03-22,4,52,2,3,home win REG,MTS Centre,l,-1
8498,8499,20162017,R,2017-03-24,4,30,3,1,away win REG,Xcel Energy Center,w,1
8514,8515,20162017,R,2017-03-25,4,29,0,1,home win REG,Nationwide Arena,l,-1
8520,8521,20162017,R,2017-03-26,4,5,6,2,away win REG,PPG Paints Arena,w,1
8527,8528,20162017,R,2017-03-28,9,4,2,3,home win SO,Wells Fargo Center,w,2
8545,8546,20162017,R,2017-03-30,2,4,3,6,home win REG,Wells Fargo Center,w,3
8556,8557,20162017,R,2017-04-01,1,4,0,3,home win REG,Wells Fargo Center,w,4
8569,8570,20162017,R,2017-04-02,4,3,3,4,home win REG,Madison Square Garden,l,-1
8583,8584,20162017,R,2017-04-04,4,1,0,1,home win OT,Prudential Center,l,-2
8613,8614,20162017,R,2017-04-08,29,4,2,4,home win REG,Wells Fargo Center,w,1
8630,8631,20162017,R,2017-04-09,12,4,4,3,away win SO,Wells Fargo Center,l,-1
7410,7411,20162017,R,2016-10-13,6,29,6,3,away win REG,Nationwide Arena,w,1
7423,7424,20162017,R,2016-10-15,6,10,1,4,home win REG,Air Canada Centre,l,-1
7445,7446,20162017,R,2016-10-18,6,52,4,1,away win REG,MTS Centre,w,1
7457,7458,20162017,R,2016-10-20,1,6,1,2,home win REG,TD Garden,w,2
7474,7475,20162017,R,2016-10-22,8,6,4,2,away win REG,TD Garden,l,-1
7488,7489,20162017,R,2016-10-25,30,6,5,0,away win REG,TD Garden,l,-2
7501,7502,20162017,R,2016-10-27,6,3,2,5,home win REG,Madison Square Garden,l,-3
7514,7515,20162017,R,2016-10-29,6,17,1,0,away win REG,Joe Louis Arena,w,1
7535,7536,20162017,R,2016-11-01,6,13,2,1,away win REG,BB&T Center,w,2
7549,7550,20162017,R,2016-11-03,6,14,4,3,away win SO,Amalie Arena,w,3
7570,7571,20162017,R,2016-11-05,3,6,5,2,away win REG,TD Garden,l,-1
7583,7584,20162017,R,2016-11-08,7,6,0,4,home win REG,TD Garden,w,1
7594,7595,20162017,R,2016-11-09,6,8,2,3,home win REG,Centre Bell,l,-1
7602,7603,20162017,R,2016-11-11,29,6,2,5,home win REG,TD Garden,w,1
7627,7628,20162017,R,2016-11-13,6,53,2,1,away win REG,Gila River Arena,w,2
7630,7631,20162017,R,2016-11-14,6,21,2,0,away win REG,Pepsi Center,w,3
7652,7653,20162017,R,2016-11-18,6,30,0,1,home win REG,Xcel Energy Center,l,-1
7672,7673,20162017,R,2016-11-20,52,6,1,4,home win REG,TD Garden,w,1
7686,7687,20162017,R,2016-11-23,19,6,4,2,away win REG,TD Garden,l,-1
7706,7707,20162017,R,2016-11-25,6,9,1,3,home win REG,Canadian Tire Centre,l,-2
7714,7715,20162017,R,2016-11-26,20,6,2,1,away win REG,TD Garden,l,-3
7719,7720,20162017,R,2016-11-27,14,6,1,4,home win REG,TD Garden,w,1
7744,7745,20162017,R,2016-11-30,6,4,2,3,home win SO,Wells Fargo Center,l,-1
7754,7755,20162017,R,2016-12-02,12,6,1,2,home win SO,TD Garden,w,1
7764,7765,20162017,R,2016-12-03,6,7,2,1,away win REG,KeyBank Center,w,2
7781,7782,20162017,R,2016-12-06,13,6,3,4,home win OT,TD Garden,w,3
7795,7796,20162017,R,2016-12-08,6,15,3,4,home win OT,Verizon Center,l,-1
7805,7806,20162017,R,2016-12-09,21,6,4,2,away win REG,TD Garden,l,-2
7818,7819,20162017,R,2016-12-11,10,6,4,1,away win REG,TD Garden,l,-3
7833,7834,20162017,R,2016-12-13,6,8,2,1,away win OT,Centre Bell,w,1
7844,7845,20162017,R,2016-12-15,6,5,3,4,home win OT,PPG Paints Arena,l,-1
7853,7854,20162017,R,2016-12-16,24,6,4,3,away win REG,TD Garden,l,-2
7872,7873,20162017,R,2016-12-18,26,6,0,1,home win REG,TD Garden,w,1
7891,7892,20162017,R,2016-12-21,2,6,4,2,away win REG,TD Garden,l,-1
7906,7907,20162017,R,2016-12-23,6,13,3,1,away win REG,BB&T Center,w,1
7918,7919,20162017,R,2016-12-24,6,12,2,3,home win OT,PNC Arena,l,-1
7921,7922,20162017,R,2016-12-28,6,29,3,4,home win REG,Nationwide Arena,l,-2
7938,7939,20162017,R,2016-12-30,6,7,4,2,away win REG,KeyBank Center,w,1
7950,7951,20162017,R,2016-12-31,7,6,1,3,home win REG,TD Garden,w,2
7965,7966,20162017,R,2017-01-03,6,1,0,3,home win REG,Prudential Center,l,-1
7980,7981,20162017,R,2017-01-06,22,6,4,3,away win REG,TD Garden,l,-2
8004,8005,20162017,R,2017-01-08,6,13,4,0,away win REG,BB&T Center,w,1
8007,8008,20162017,R,2017-01-08,6,12,3,4,home win OT,PNC Arena,l,-1
8019,8020,20162017,R,2017-01-11,6,19,5,3,away win REG,Scottrade Center,w,1
8026,8027,20162017,R,2017-01-13,6,18,1,2,home win REG,Bridgestone Arena,l,-1
8037,8038,20162017,R,2017-01-14,4,6,3,6,home win REG,TD Garden,w,1
8056,8057,20162017,R,2017-01-16,2,6,4,0,away win REG,TD Garden,l,-1
8074,8075,20162017,R,2017-01-19,6,17,5,6,home win SO,Joe Louis Arena,l,-2
8088,8089,20162017,R,2017-01-21,16,6,1,0,away win REG,TD Garden,l,-3
8102,8103,20162017,R,2017-01-22,6,5,1,5,home win REG,PPG Paints Arena,l,-4
8123,8124,20162017,R,2017-01-25,17,6,3,4,home win OT,TD Garden,w,1
8130,8131,20162017,R,2017-01-27,5,6,3,4,home win REG,TD Garden,w,2
8152,8153,20162017,R,2017-02-01,6,14,4,3,away win REG,Amalie Arena,w,3
8157,8158,20162017,R,2017-02-02,6,15,3,5,home win REG,Verizon Center,l,-1
8177,8178,20162017,R,2017-02-05,10,6,6,5,away win REG,TD Garden,l,-2
8212,8213,20162017,R,2017-02-10,28,6,3,6,home win REG,TD Garden,w,1
8215,8216,20162017,R,2017-02-11,23,6,3,4,home win REG,TD Garden,w,2
8234,8235,20162017,R,2017-02-13,8,6,0,4,home win REG,TD Garden,w,3
8278,8279,20162017,R,2017-02-20,6,28,2,1,away win OT,SAP Center at San Jose,w,4
8293,8294,20162017,R,2017-02-23,6,24,3,5,home win REG,Honda Center,l,-1
8301,8302,20162017,R,2017-02-24,6,26,4,1,away win REG,STAPLES Center,w,1
8316,8317,20162017,R,2017-02-26,6,25,6,3,away win REG,American Airlines Center,w,2
8329,8330,20162017,R,2017-03-01,53,6,1,4,home win REG,TD Garden,w,3
8342,8343,20162017,R,2017-03-03,3,6,2,1,away win REG,TD Garden,l,-1
8361,8362,20162017,R,2017-03-05,1,6,2,3,home win REG,TD Garden,w,1
8374,8375,20162017,R,2017-03-07,6,9,2,4,home win REG,Canadian Tire Centre,l,-1
8385,8386,20162017,R,2017-03-09,17,6,1,6,home win REG,TD Garden,w,1
8400,8401,20162017,R,2017-03-11,4,6,1,2,home win REG,TD Garden,w,2
8428,8429,20162017,R,2017-03-14,6,23,6,3,away win REG,Rogers Arena,w,3
8440,8441,20162017,R,2017-03-16,6,20,5,2,away win REG,Scotiabank Saddledome,w,4
8451,8452,20162017,R,2017-03-17,6,22,4,7,home win REG,Rogers Place,l,-1
8471,8472,20162017,R,2017-03-20,6,10,2,4,home win REG,Air Canada Centre,l,-2
8481,8482,20162017,R,2017-03-21,9,6,3,2,away win REG,TD Garden,l,-3
8491,8492,20162017,R,2017-03-23,14,6,6,3,away win REG,TD Garden,l,-4
8504,8505,20162017,R,2017-03-25,6,2,2,1,away win REG,Barclays Center,w,1
8533,8534,20162017,R,2017-03-28,18,6,1,4,home win REG,TD Garden,w,2
8544,8545,20162017,R,2017-03-30,25,6,0,2,home win REG,TD Garden,w,3
8559,8560,20162017,R,2017-04-01,13,6,2,5,home win REG,TD Garden,w,4
8575,8576,20162017,R,2017-04-02,6,16,3,2,away win REG,United Center,w,5
8586,8587,20162017,R,2017-04-04,14,6,0,4,home win REG,TD Garden,w,6
8602,8603,20162017,R,2017-04-06,9,6,2,1,away win SO,TD Garden,l,-1
8610,8611,20162017,R,2017-04-08,15,6,3,1,away win REG,TD Garden,l,-2
7413,7414,20162017,R,2016-10-14,24,25,2,4,home win REG,American Airlines Center,l,-1
7419,7420,20162017,R,2016-10-15,24,5,2,3,home win REG,PPG Paints Arena,l,-2
7428,7429,20162017,R,2016-10-16,24,2,2,3,home win OT,Barclays Center,l,-3
7440,7441,20162017,R,2016-10-18,24,1,1,2,home win REG,Prudential Center,l,-4
7453,7454,20162017,R,2016-10-20,24,4,3,2,away win REG,Wells Fargo Center,w,1
7484,7485,20162017,R,2016-10-24,23,24,2,4,home win REG,Honda Center,w,2
7493,7494,20162017,R,2016-10-26,24,28,1,2,home win OT,SAP Center at San Jose,l,-1
7505,7506,20162017,R,2016-10-27,18,24,1,6,home win REG,Honda Center,w,1
7513,7514,20162017,R,2016-10-29,29,24,4,0,away win REG,Honda Center,l,-1
7545,7546,20162017,R,2016-11-02,24,26,4,0,away win REG,STAPLES Center,w,1
7548,7549,20162017,R,2016-11-03,5,24,5,1,away win REG,Honda Center,l,-1
7566,7567,20162017,R,2016-11-05,53,24,1,5,home win REG,Honda Center,w,1
7581,7582,20162017,R,2016-11-07,20,24,1,4,home win REG,Honda Center,w,2
7597,7598,20162017,R,2016-11-10,24,29,2,3,home win OT,Nationwide Arena,l,-1
7604,7605,20162017,R,2016-11-11,24,12,4,2,away win REG,PNC Arena,w,1
7622,7623,20162017,R,2016-11-13,24,18,0,5,home win REG,Bridgestone Arena,l,-1
7643,7644,20162017,R,2016-11-16,22,24,1,4,home win REG,Honda Center,w,1
7649,7650,20162017,R,2016-11-18,1,24,2,3,home win REG,Honda Center,w,2
7678,7679,20162017,R,2016-11-21,26,24,3,2,away win REG,Honda Center,l,-1
7688,7689,20162017,R,2016-11-23,2,24,3,2,away win SO,Honda Center,l,-2
7710,7711,20162017,R,2016-11-25,16,24,3,2,away win REG,Honda Center,l,-3
7725,7726,20162017,R,2016-11-27,24,28,3,2,away win REG,SAP Center at San Jose,w,1
7740,7741,20162017,R,2016-11-30,8,24,1,2,home win REG,Honda Center,w,2
7759,7760,20162017,R,2016-12-02,24,23,3,1,away win REG,Rogers Arena,w,3
7768,7769,20162017,R,2016-12-04,24,22,2,3,home win OT,Rogers Place,l,-1
7780,7781,20162017,R,2016-12-05,24,20,3,8,home win REG,Scotiabank Saddledome,l,-2
7794,7795,20162017,R,2016-12-08,12,24,5,6,home win SO,Honda Center,w,1
7814,7815,20162017,R,2016-12-10,28,24,2,3,home win REG,Honda Center,w,2
7825,7826,20162017,R,2016-12-11,9,24,1,5,home win REG,Honda Center,w,3
7840,7841,20162017,R,2016-12-14,24,25,2,6,home win REG,American Airlines Center,l,-1
7853,7854,20162017,R,2016-12-16,24,6,4,3,away win REG,TD Garden,w,1
7871,7872,20162017,R,2016-12-18,24,17,4,6,home win REG,Joe Louis Arena,l,-1
7882,7883,20162017,R,2016-12-20,24,10,3,2,away win REG,Air Canada Centre,w,1
7894,7895,20162017,R,2016-12-21,24,8,1,5,home win REG,Centre Bell,l,-1
7897,7898,20162017,R,2016-12-23,24,9,1,2,home win OT,Canadian Tire Centre,l,-2
7920,7921,20162017,R,2016-12-28,28,24,3,2,away win OT,Honda Center,l,-3
7940,7941,20162017,R,2016-12-30,24,20,3,1,away win REG,Scotiabank Saddledome,w,1
7951,7952,20162017,R,2016-12-31,24,23,2,3,home win OT,Rogers Arena,l,-1
7964,7965,20162017,R,2017-01-02,4,24,3,4,home win SO,Honda Center,w,1
7975,7976,20162017,R,2017-01-05,17,24,0,2,home win REG,Honda Center,w,2
7988,7989,20162017,R,2017-01-07,53,24,2,3,home win OT,Honda Center,w,3
